osca_code,osca_title,onet_code,onet_title,similarity_score,second_similarity_score,score_gap,candidate_count,mapping_status,mapping_method
113232,ICT Project Manager,11-3021.00,Computer and Information Systems Managers,0.069928996956748,,,1,accepted,single_candidate
113231,ICT Operations Manager,11-3021.00,Computer and Information Systems Managers,0.0851426174283981,,,1,accepted,single_candidate
113233,ICT Service Delivery Manager,11-3021.00,Computer and Information Systems Managers,0.0492966801408656,,,1,accepted,single_candidate
113299,ICT Managers nec,11-3021.00,Computer and Information Systems Managers,,,,1,accepted,single_candidate
149232,Commissioned Fire Officer,,,0.0621996598983375,0.0602772410309826,0.0019224188673548984,12,manual_review,manual_review
149233,Commissioned Police Officer,,,0.1191607559166196,0.1018978435433639,0.01726291237325571,12,manual_review,manual_review
149431,Senior Non-commissioned Defence Force Member,,,,,,0,no_candidate,no_candidate
149131,Arts Administrator or Manager,,,0.0481951662272706,0.0466298617720999,0.0015653044551707032,12,manual_review,manual_review
149331,Environmental Manager,,,0.1774119367461458,0.1355241876927044,0.04188774905344139,12,manual_review,manual_review
149333,Laboratory Manager,,,0.1142231154147945,0.10036944537707,0.013853670037724503,12,manual_review,manual_review
111631,Quality Assurance Manager,,,0.1157397105514026,0.0892908231865685,0.026448887364834098,16,manual_review,manual_review
111632,Regulatory Affairs Manager,11-9199.01,Regulatory Affairs Managers,0.6500388452029826,0.1601852788951409,0.4898535663078417,16,accepted,score_and_gap_rule
149133,Sports Administrator,,,0.2002474439642877,0.0515262484678784,0.1487211954964093,12,manual_review,manual_review
131931,Surveying Manager,,,0.1690726811116866,0.0998965894154802,0.06917609169620641,12,manual_review,manual_review
131999,Construction and Engineering Managers nec,,,,,,12,manual_review,manual_review
149199,"Arts, Culture and Sports Administrators nec",,,,,,14,manual_review,manual_review
149332,Exploration Manager,,,0.0399246525863192,0.0295540442873,0.010370608299019198,12,manual_review,manual_review
149399,Scientific and Environmental Managers nec,,,,,,12,manual_review,manual_review
149931,Airport Manager,,,0.1056633184937822,0.0857316215687879,0.019931696924994302,12,manual_review,manual_review
149932,Correctional Facility Manager,,,0.1192004211392114,0.0733620834281346,0.04583833771107679,12,manual_review,manual_review
149933,Emergency Management Officer,,,0.0802784826952154,0.0700140297398398,0.010264452955375591,12,manual_review,manual_review
149999,Specialist Managers nec,,,,,,16,manual_review,manual_review
172934,Security Manager (Non-ICT),11-3013.01,Security Managers,0.570688091811169,0.1060967221905077,0.4645913696206613,20,accepted,score_and_gap_rule
161231,Cafe or Restaurant Manager,,,0.2556243865307288,0.130407746660952,0.12521663986977677,2,manual_review,manual_review
161232,Catering Manager,11-9051.00,Food Service Managers,0.3042376528583246,,,1,accepted,single_candidate
161931,Caravan Park and Camping Ground Manager,,,0.1421361096602098,0.0839831440473438,0.05815296561286598,12,manual_review,manual_review
161431,Hotel or Motel Manager,11-9081.00,Lodging Managers,0.18897171875864,,,1,accepted,single_candidate
161531,Licensed Club Manager,,,0.0825498445621824,0.0745611057727394,0.007988738789442992,12,manual_review,manual_review
161932,Hosted Accommodation Operator,,,0.0401965058861612,0.0113591584047154,0.0288373474814458,3,manual_review,manual_review
172933,Retirement Village Manager,,,0.0807118907156119,0.0428889577192701,0.0378229329963418,2,manual_review,manual_review
161999,"Hospitality, Tourism and Venue Managers nec",,,,,,13,manual_review,manual_review
162131,Retail Manager (General),11-1021.00,General and Operations Managers,0.1644577924676741,,,1,accepted,single_candidate
162132,Antique Dealer,11-1021.00,General and Operations Managers,0.0233496859362518,,,1,accepted,single_candidate
161332,Betting Agency Manager,11-1021.00,General and Operations Managers,0.068785222938428,,,1,accepted,single_candidate
172431,Hair or Beauty Salon Manager,11-1021.00,General and Operations Managers,0.052786541812573,,,1,accepted,single_candidate
162133,Post Office Manager,11-1021.00,General and Operations Managers,0.0563565764258636,,,1,accepted,single_candidate
161933,Travel Agency Manager,,,0.0919497935949369,0.0890316247644966,0.0029181688304402986,12,manual_review,manual_review
161331,Amusement Centre Manager,,,0.1854634350964439,0.0867815948811427,0.09868184021530119,13,manual_review,manual_review
161334,Fitness Centre Manager,11-9179.01,Fitness and Wellness Coordinators,0.3859936476678474,0.0491685040290097,0.3368251436388377,13,accepted,score_and_gap_rule
161335,Sports Centre Manager,,,0.0514975575340284,0.0385116422891179,0.012985915244910495,13,manual_review,manual_review
172131,Call or Contact Centre Manager,,,0.0607427760249432,0.0490491731847042,0.011693602840239,12,manual_review,manual_review
172132,Customer Service Manager,,,0.1648948202713937,0.1261430816079008,0.03875173866349291,20,manual_review,manual_review
172231,Event Manager,13-1121.00,"Meeting, Convention, and Event Planners",0.2954117626678177,,,1,accepted,single_candidate
172531,Fleet Manager,,,0.0425800753560793,0.0163888792206849,0.0261911961353944,2,manual_review,manual_review
172532,Railway Station Manager,,,0.0446185731687705,0.0308316519732428,0.013786921195527699,2,manual_review,manual_review
172533,Transport Company Manager,,,0.1289400867992877,0.0717451914778029,0.05719489532148481,2,manual_review,manual_review
172931,Boarding Kennel or Cattery Operator,,,0.0558856427724177,0.0493217189901999,0.006563923782217797,12,manual_review,manual_review
161333,Cinema or Theatre Manager,,,0.1220230722060688,0.0895491287904588,0.032473943415609996,13,manual_review,manual_review
172331,Facilities Manager,,,0.2245362901604413,0.2113522474411218,0.0131840427193195,20,manual_review,manual_review
171131,Financial Institution Manager,,,0.19931281623204,0.1417400520876363,0.05757276414440371,4,manual_review,manual_review
172932,Equipment Hire Manager,,,0.1572855908642495,0.1367016724807249,0.020583918383524608,12,manual_review,manual_review
161399,"Entertainment, Fitness and Sports Venue Managers nec",,,,,,12,manual_review,manual_review
172499,"Hair, Body and Beauty Service Managers nec",,,,,,12,manual_review,manual_review
172999,Service Managers nec,,,,,,12,manual_review,manual_review
231131,Actor,27-2011.00,Actors,0.1365203810501938,,,1,accepted,single_candidate
231134,Dancer or Choreographer,27-2031.00,Dancers,0.7032456082774518,0.6244657911443008,0.07877981713315096,2,accepted,score_and_gap_rule
231132,Circus Performer or Trainer,,,0.0030896048686177,,,2,manual_review,manual_review
231135,Entertainer or Variety Performer,,,0.0855871651400834,0.0747090136595484,0.01087815148053499,4,manual_review,manual_review
231133,Content Creator (Social Media),,,0.037358189653348,,,2,manual_review,manual_review
231199,"Actors, Dancers and Other Entertainers nec",,,,,,9,manual_review,manual_review
231699,Music Professionals nec,,,,,,4,manual_review,manual_review
231631,Composer,27-2041.00,Music Directors and Composers,0.4294597454659676,0.3235089627495381,0.10595078271642949,2,accepted,score_and_gap_rule
231632,Music Director,,,0.3878303611976587,0.3711111535990348,0.016719207598623886,2,manual_review,manual_review
231633,Musician (Instrumental),,,0.4051567097011395,0.3672776321255683,0.037879077575571185,2,manual_review,manual_review
231634,Singer,,,0.1718816576630578,0.1653482033218082,0.006533454341249606,2,manual_review,manual_review
391331,Photographer,27-4021.00,Photographers,0.246939135050164,,,1,accepted,single_candidate
231731,Painter (Visual Arts),,,0.240507657640772,0.0293128909891592,0.2111947666516128,2,manual_review,manual_review
231732,Potter or Ceramic Artist,51-9195.05,"Potters, Manufacturing",0.4024377500539359,0.1010224507550765,0.3014152992988594,6,accepted,score_and_gap_rule
231733,Sculptor,,,0.21072769594734,0.1111142423453251,0.0996134536020149,2,manual_review,manual_review
231799,Visual Arts and Crafts Professionals nec,,,,,,3,manual_review,manual_review
231431,Artistic Director,,,0.0806055121347394,0.0645161616013728,0.016089350533366603,6,manual_review,manual_review
221131,Advertising Specialist,,,0.2674314847197674,0.171604136302136,0.09582734841763141,10,manual_review,manual_review
231435,Production Manager (Screen or Live Performance),,,0.1833913679095984,0.1617571633144122,0.021634204595186196,14,manual_review,manual_review
231531,Audio Producer,,,0.2250108588990008,0.1013349174521534,0.1236759414468474,6,manual_review,manual_review
231532,Live Performance Producer,,,0.2157958770680924,0.1770842425280007,0.03871163454009169,6,manual_review,manual_review
231533,Screen Producer,,,0.1644852465443516,0.14769081550708,0.0167944310372716,6,manual_review,manual_review
231932,Media Presenter,27-3011.00,Broadcast Announcers and Radio Disc Jockeys,0.3000571405920739,0.2043059788105773,0.09575116178149659,3,accepted,score_and_gap_rule
231231,Author,,,0.1674420833581233,0.1443485796747592,0.023093503683364103,4,manual_review,manual_review
231232,Book or Script Editor,,,0.1123666794408113,0.0566144057546233,0.055752273686188,4,manual_review,manual_review
231437,Screen or Live Performance Designer,,,0.1621709378196652,0.1295614805478154,0.0326094572718498,6,manual_review,manual_review
231432,Audio or Live Performance Director,27-2012.00,Producers and Directors,0.3042454148619463,0.1964258668042213,0.10781954805772498,6,accepted,score_and_gap_rule
231436,Screen Director,,,0.2950059724981523,0.2034042143112036,0.09160175818694871,6,manual_review,manual_review
231433,Cinematographer,,,0.2639977406076799,0.218916836454293,0.04508090415338689,6,manual_review,manual_review
231434,Film and Video Editor,27-4032.00,Film and Video Editors,0.3052185720320656,0.1618158777337709,0.1434026942982947,6,accepted,score_and_gap_rule
231438,Technical Director,,,0.2137771847244457,0.2129483837740033,0.0008288009504424099,6,manual_review,manual_review
231499,Media Directors and Designers nec,,,,,,6,manual_review,manual_review
231331,Copywriter,,,0.153357282818188,0.1202086369795621,0.033148645838625895,5,manual_review,manual_review
231333,Print or Digital Content Editor,,,0.1772880183435816,0.134115336716005,0.04317268162757659,3,manual_review,manual_review
231332,Journalist,27-3023.00,"News Analysts, Reporters, and Journalists",0.6488811471090377,0.2978936094955872,0.3509875376134505,2,accepted,score_and_gap_rule
231334,Technical Writer,,,0.093989243477222,0.0493651965140164,0.0446240469632056,4,manual_review,manual_review
231399,Journalists and Other Writers nec,,,,,,5,manual_review,manual_review
211131,Accountant (General),,,0.2190002043205973,0.1420663913737649,0.07693381294683241,3,manual_review,manual_review
211133,Forensic Accountant,,,0.1635126351093216,0.0572107237913537,0.1063019113179679,3,manual_review,manual_review
211134,Management Accountant,,,0.2473558872284716,0.0932642699314863,0.15409161729698528,3,manual_review,manual_review
211135,Taxation Accountant,13-2082.00,Tax Preparers,0.3942447589061043,0.1785467546344505,0.21569800427165378,3,accepted,score_and_gap_rule
223931,Company Secretary,,,0.0926599818037536,0.0907135285633597,0.0019464532403939,3,manual_review,manual_review
211132,Corporate Treasurer,,,0.242765224165332,0.1620290969175934,0.0807361272477386,3,manual_review,manual_review
211231,External Auditor,,,0.2458111195855228,0.1112233307677685,0.1345877888177543,3,manual_review,manual_review
211232,Internal Auditor,,,0.1974113521343495,0.0436464019235732,0.1537649502107763,3,manual_review,manual_review
531332,Commodities Trader,,,0.2204826051726419,0.0597526613185097,0.1607299438541322,4,manual_review,manual_review
531333,Finance Broker,,,0.1223696729205916,0.0168380153814394,0.1055316575391522,2,manual_review,manual_review
531334,Insurance Broker,41-3021.00,Insurance Sales Agents,0.5097336209117476,0.2308540847523391,0.27887953615940847,3,accepted,score_and_gap_rule
531399,Financial and Insurance Brokers nec,,,,,,17,manual_review,manual_review
212231,Financial Market Dealer,41-3031.00,"Securities, Commodities, and Financial Services Sales Agents",0.4236775308230121,0.0264780511285288,0.3971994796944833,2,accepted,score_and_gap_rule
212232,Stockbroker,41-3031.00,"Securities, Commodities, and Financial Services Sales Agents",0.4019896683960571,0.0266614959622107,0.3753281724338464,2,accepted,score_and_gap_rule
212331,Capital Markets Specialist,,,0.2351429173856283,0.0,0.2351429173856283,2,manual_review,manual_review
212332,Investment Analyst,13-2051.00,Financial and Investment Analysts,0.4249764990928472,0.2776729894006555,0.1473035096921917,6,accepted,score_and_gap_rule
212931,Credit Risk Manager,13-2041.00,Credit Analysts,0.4116418536507371,0.3460169652117582,0.0656248884389789,6,accepted,score_and_gap_rule
212999,Financial Services and Investment Specialists nec,,,,,,6,manual_review,manual_review
212131,Financial Adviser,13-2052.00,Personal Financial Advisors,0.5520266286693316,0.4058956333126373,0.14613099535669433,3,accepted,score_and_gap_rule
212333,Investment Manager,13-2051.00,Financial and Investment Analysts,0.3603151247861894,0.2518463159264836,0.10846880885970578,3,accepted,score_and_gap_rule
222131,Human Resources Adviser,,,0.2106843742749898,0.1737636949234091,0.03692067935158069,4,manual_review,manual_review
222231,Recruitment Consultant,,,0.2598233282087593,0.1712965863851304,0.08852674182362891,21,manual_review,manual_review
411431,Employment Consultant,,,0.2151554253385452,0.1851154170730858,0.03004000826545941,22,manual_review,manual_review
222132,Workplace Relations Adviser,,,0.293200776565609,0.1786769921765265,0.1145237843890825,4,manual_review,manual_review
599941,Union Organiser,,,0.2140850311337787,0.1275797604109552,0.08650527072282349,4,manual_review,manual_review
222431,Training and Development Professional,13-1151.00,Training and Development Specialists,0.3875029122055738,,,1,accepted,single_candidate
223131,Actuary,,,0.1263105030905784,0.085645639389912,0.040664863700666395,6,manual_review,manual_review
223132,Mathematician,15-2021.00,Mathematicians,0.6091131711080697,0.2915242693576635,0.3175889017504062,6,accepted,score_and_gap_rule
223133,Statistician,,,0.2705983042269991,0.2042103641084546,0.06638794011854449,6,manual_review,manual_review
223231,Data Analyst,,,0.2396290384084937,0.1912505377541136,0.0483785006543801,6,manual_review,manual_review
223234,Data Scientist,,,0.2344867940587932,0.1994390973649292,0.03504769669386398,6,manual_review,manual_review
232332,Archivist,25-4011.00,Archivists,0.3262963619242953,0.0258179095875574,0.30047845233673787,2,accepted,score_and_gap_rule
232334,Gallery or Museum Curator,,,0.1595650172430291,0.13056586989618,0.028999147346849108,2,manual_review,manual_review
223933,Health Information Manager,,,0.2583953876358696,0.2577070780381238,0.0006883095977457954,2,manual_review,manual_review
223935,Records or Information Manager,,,0.1083461753444659,0.0525197281447144,0.0558264471997515,3,manual_review,manual_review
232333,Economist,,,0.3700839218416841,0.3512946248914184,0.01878929695026571,2,manual_review,manual_review
223331,Intelligence Analyst,,,0.19344028355228,0.1059462990407117,0.08749398451156828,6,manual_review,manual_review
223332,Policy Analyst,,,0.0461074720166058,0.042194683764637,0.003912788251968793,6,manual_review,manual_review
131431,Property Developer,11-9021.00,Construction Managers,0.0852052569588463,,,1,accepted,single_candidate
223531,Asset Manager (Property),,,0.1417145835801941,0.1083587283738841,0.03335585520630999,16,manual_review,manual_review
223532,Valuer,,,0.2744093170063368,0.2573136993133727,0.017095617692964082,4,manual_review,manual_review
149132,Library Services Manager,,,0.0920534408488013,0.0903500868609351,0.0017033539878661963,12,manual_review,manual_review
232131,Librarian,25-4022.00,Librarians and Media Collections Specialists,0.4347497713298197,,,1,accepted,single_candidate
223432,Management Consultant,,,0.0842004792046076,0.0616604583161686,0.022540020888439004,4,manual_review,manual_review
223434,Supply Chain Analyst,,,0.1832955049697663,0.1056149512471865,0.07768055372257979,4,manual_review,manual_review
223433,Organisation and Methods Analyst,,,0.0979134401983354,0.0763161057064756,0.0215973344918598,4,manual_review,manual_review
221331,Electorate Officer,,,0.0257587115849058,0.0206642649745758,0.005094446610330001,6,manual_review,manual_review
221332,Liaison Officer,,,0.1223323490262615,0.0568778994250838,0.0654544496011777,18,manual_review,manual_review
281236,Migration Agent,23-1022.00,"Arbitrators, Mediators, and Conciliators",0.0492722940578108,,,1,accepted,single_candidate
223934,Patents Examiner,45-2011.00,Agricultural Inspectors,0.018661288959447,,,1,accepted,single_candidate
223932,Cost Controller,13-1051.00,Cost Estimators,0.3135817155341059,0.225294211100918,0.08828750443318792,16,accepted,score_and_gap_rule
223999,Information and Organisation Professionals nec,,,,,,18,manual_review,manual_review
221532,Digital Marketing Analyst,,,0.2147850281098424,0.1198912617876662,0.0948937663221762,4,manual_review,manual_review
221533,Market Research Analyst,,,0.2792815005563488,0.147960907032196,0.13132059352415282,4,manual_review,manual_review
221531,Content Creator (Marketing),,,0.2227435176823371,0.088251604726275,0.1344919129560621,4,manual_review,manual_review
221534,Marketing Specialist,,,0.2561764914336801,0.1808064447447964,0.0753700466888837,4,manual_review,manual_review
221631,ICT Account Manager,,,0.187526692835759,0.1267392257337439,0.0607874671020151,4,manual_review,manual_review
221431,ICT Business Development Manager,,,0.1635196006153705,0.1027462839434767,0.0607733166718938,4,manual_review,manual_review
221632,ICT Sales Representative,,,0.2320571682416153,0.2093375674965039,0.022719600745111396,4,manual_review,manual_review
221231,Communications Officer (Public Relations),27-3031.00,Public Relations Specialists,0.2546222967030628,,,1,accepted,single_candidate
221633,Sales Representative (Industrial Products),41-4011.00,"Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products",0.3290346779496302,0.1526362583562891,0.1763984195933411,3,accepted,score_and_gap_rule
221634,Sales Representative (Medical and Pharmaceutical Products),41-4011.00,"Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products",0.3551320996775153,0.1603806301293119,0.1947514695482034,3,accepted,score_and_gap_rule
221699,Technical Sales Representatives nec,,,,,,3,manual_review,manual_review
244133,Agronomist,,,0.2613852492657728,0.259796533610626,0.0015887156551467885,19,manual_review,manual_review
299131,Aeroplane Pilot,53-2011.00,"Airline Pilots, Copilots, and Flight Engineers",0.4726701787774972,0.3888148909514062,0.08385528782609097,5,accepted,score_and_gap_rule
299132,Air Traffic Controller,53-2021.00,Air Traffic Controllers,0.5083875402486097,0.0414879639191781,0.4668995763294316,4,accepted,score_and_gap_rule
299133,Flight Instructor,53-2011.00,"Airline Pilots, Copilots, and Flight Engineers",0.4246615104714654,0.3468717948544521,0.07778971561701331,5,accepted,score_and_gap_rule
299134,Helicopter Pilot,53-2011.00,"Airline Pilots, Copilots, and Flight Engineers",0.4085515624105023,0.353065029186108,0.055486533224394285,5,accepted,score_and_gap_rule
299199,Air Transport Professionals nec,,,,,,5,manual_review,manual_review
313434,Master Fisher,,,0.2997375547425382,0.0529296321836055,0.24680792255893272,2,manual_review,manual_review
313431,Marine Engineer,,,0.2585457070878211,0.0876501634426592,0.1708955436451619,4,manual_review,manual_review
313432,Marine Pilot,,,0.2522283012015752,0.0189812296802605,0.2332470715213147,4,manual_review,manual_review
313435,Ship's Master,,,0.1851733956329426,0.0775308825797457,0.1076425130531969,4,manual_review,manual_review
313436,Ship's Officer,53-5021.00,"Captains, Mates, and Pilots of Water Vessels",0.3298234390254965,0.0806525339264724,0.2491709050990241,4,accepted,score_and_gap_rule
313433,Marine Surveyor,,,0.0602111812042106,0.0485584312275861,0.0116527499766245,9,manual_review,manual_review
313499,"Marine Transport Masters, Officers and Technicians nec",,,,,,4,manual_review,manual_review
241131,Architect,17-1011.00,"Architects, Except Landscape and Naval",0.3190979317897192,,,1,accepted,single_candidate
241132,Landscape Architect,17-1012.00,Landscape Architects,0.251873975437267,,,1,accepted,single_candidate
241133,Urban Designer,17-1012.00,Landscape Architects,0.1516481672264114,,,1,accepted,single_candidate
312134,Landscape Designer,17-1012.00,Landscape Architects,0.3239747827704071,,,1,accepted,single_candidate
241232,Engineering Surveyor,,,0.259680118870391,0.2175736851467695,0.042106433723621495,3,manual_review,manual_review
241234,Land Surveyor,,,0.2613295572008802,0.2264513079551693,0.034878249245710896,3,manual_review,manual_review
241235,Mine Surveyor,,,0.0649586503456482,0.0622502349295723,0.0027084154160758947,3,manual_review,manual_review
241299,Geospatial Information Professionals and Surveyors nec,,,,,,3,manual_review,manual_review
241231,Cartographer,,,0.145058466636935,0.0711060305902724,0.0739524360466626,3,manual_review,manual_review
241233,Geospatial Specialist,,,0.1281957158872927,0.1133911232133645,0.014804592673928196,3,manual_review,manual_review
242231,Fashion Designer,,,0.1904555352765163,0.1896803338355785,0.0007752014409377894,3,manual_review,manual_review
242232,Industrial Designer,27-1021.00,Commercial and Industrial Designers,0.3367665492988587,0.1073365011118148,0.22943004818704388,3,accepted,score_and_gap_rule
242234,Textile Designer,,,0.2177954115259354,0.1454846885842098,0.07231072294172561,3,manual_review,manual_review
242233,Jewellery Designer,,,0.1361995287355717,0.0776824446281128,0.0585170841074589,3,manual_review,manual_review
242331,Animator or Visual Effects Artist,,,0.2562443991303166,0.0576269413688251,0.1986174577614915,2,manual_review,manual_review
242332,Graphic Designer,,,0.2536670493443704,0.1146774676732943,0.1389895816710761,2,manual_review,manual_review
242333,Illustrator,,,0.2880236397184786,0.1707226570054187,0.11730098271305991,4,manual_review,manual_review
242131,Multimedia Designer,,,0.2168321252317678,0.1190865547311775,0.09774557050059031,2,manual_review,manual_review
259331,Education Adviser,25-9031.00,Instructional Coordinators,0.2003964766773375,,,1,accepted,single_candidate
273131,Digital Game Developer,15-1255.01,Video Game Designers,0.3925708040910809,0.0913049249156586,0.3012658791754223,3,accepted,score_and_gap_rule
242133,Web Designer,,,0.1108205006332929,0.0347400890832454,0.07608041155004751,2,manual_review,manual_review
242431,Interior Designer,,,0.2753480961971554,0.2611630447585196,0.014185051438635798,4,manual_review,manual_review
241331,Urban and Regional Planner,19-3051.00,Urban and Regional Planners,0.4088862763629366,,,1,accepted,single_candidate
243131,Chemical Engineer,17-2041.00,Chemical Engineers,0.6114089148410043,,,1,accepted,single_candidate
243133,Materials Engineer,,,0.2568738255511187,0.2391425062533295,0.017731319297789205,17,manual_review,manual_review
243231,Civil Engineer,17-2051.00,Civil Engineers,0.3476287171216661,0.1854876537987607,0.1621410633229054,3,accepted,score_and_gap_rule
243236,Water Engineer,17-2051.02,Water/Wastewater Engineers,0.5510300679862344,0.1095746890238049,0.44145537896242953,3,accepted,score_and_gap_rule
243232,Geotechnical Engineer,,,0.2063613511300507,0.1743683584690904,0.031992992660960284,3,manual_review,manual_review
241932,Quantity Surveyor,,,0.08749047997986,0.0624378369539544,0.025052643025905597,14,manual_review,manual_review
243234,Structural Engineer,,,0.1522967641136961,0.0786814965829675,0.07361526753072861,3,manual_review,manual_review
243233,Rail Engineer,,,0.0875822196771285,0.0605032481271322,0.027078971549996292,3,manual_review,manual_review
243235,Transport Engineer,17-2051.01,Transportation Engineers,0.3311949940786384,0.1727652606615517,0.1584297334170867,3,accepted,score_and_gap_rule
243331,Electrical Engineer,17-2071.00,Electrical Engineers,0.4056032871703167,,,1,accepted,single_candidate
243332,Rail Signalling Engineer,17-2071.00,Electrical Engineers,0.1424422097747051,,,1,accepted,single_candidate
243431,Electronics Engineer,17-2072.00,"Electronics Engineers, Except Computer",0.3383696619872977,0.1081993506688229,0.23017031131847476,3,accepted,score_and_gap_rule
243531,Industrial Engineer,,,0.2824149330905923,0.2395294196113048,0.042885513479287485,18,manual_review,manual_review
243532,Mechanical Engineer,,,0.2475709745056315,0.1688792765772571,0.07869169792837441,6,manual_review,manual_review
243533,Production or Plant Engineer,,,0.1616200255738598,0.0909225855366252,0.07069744003723459,4,manual_review,manual_review
243631,Mining Engineer (excluding Petroleum),17-2151.00,"Mining and Geological Engineers, Including Mining Safety Engineers",0.4739650812290076,0.2264803675188826,0.247484713710125,4,accepted,score_and_gap_rule
243632,Petroleum Engineer,17-2171.00,Petroleum Engineers,0.4437505596502727,0.1404075844399939,0.3033429752102788,4,accepted,score_and_gap_rule
243932,Aerospace Engineer,17-2011.00,Aerospace Engineers,0.4313943618555285,0.1241049246808801,0.3072894371746484,6,accepted,score_and_gap_rule
243999,Engineering Professionals nec,,,,,,14,manual_review,manual_review
243933,Biomedical Engineer,,,0.2643677596617229,0.1880186564271289,0.07634910323459398,14,manual_review,manual_review
243934,Engineering Technologist,,,0.2430186399119022,0.2172707034398458,0.025747936472056393,35,manual_review,manual_review
243935,Environmental Engineer,17-2081.00,Environmental Engineers,0.4522451402281178,,,1,accepted,single_candidate
243938,Naval Architect,17-2121.00,Marine Engineers and Naval Architects,0.3409897222193515,0.0996163452068571,0.2413733770124944,6,accepted,score_and_gap_rule
243931,Acoustic Engineer,,,0.0852285124786751,0.0485345701937368,0.03669394228493831,14,manual_review,manual_review
243936,Fire Safety Engineer,,,0.256651470307598,0.2246611386864325,0.03199033162116549,14,manual_review,manual_review
243937,Mechatronics Engineer,17-2199.05,Mechatronics Engineers,0.3951740664014814,0.0835328739129286,0.3116411924885528,14,accepted,score_and_gap_rule
244131,Agricultural Consultant,25-9021.00,Farm and Home Management Educators,0.3672873487196498,0.22535581974523,0.1419315289744198,3,accepted,score_and_gap_rule
244132,Agricultural Research Scientist,,,0.2639730015551574,0.2510596047192884,0.012913396835869007,3,manual_review,manual_review
244134,Aquaculture or Fisheries Scientist,,,0.2297696734452316,0.0777502933517351,0.15201938009349653,16,manual_review,manual_review
244135,Forester,19-1032.00,Foresters,0.6477141996562943,0.0901064560340203,0.5576077436222739,3,accepted,score_and_gap_rule
244231,Chemist,19-2031.00,Chemists,0.315765126996786,0.2079433833452252,0.1078217436515608,2,accepted,score_and_gap_rule
244232,Food Technologist,17-2041.00,Chemical Engineers,0.0615432126337124,,,1,accepted,single_candidate
244233,Winemaker,17-2041.00,Chemical Engineers,0.0622917461890849,,,1,accepted,single_candidate
244332,Conservation Officer,,,0.2497759463596438,0.117917562625632,0.13185838373401182,7,manual_review,manual_review
244431,Environmental Consultant,,,0.3124278007030213,0.3012557571261918,0.011172043576829493,7,manual_review,manual_review
244333,Ecologist,,,0.282803100592086,0.1883127569138598,0.09449034367822623,7,manual_review,manual_review
244432,Environmental Research Scientist,19-2041.00,"Environmental Scientists and Specialists, Including Health",0.3441344162793368,0.2811372004407621,0.06299721583857465,7,accepted,score_and_gap_rule
244331,Aboriginal and Torres Strait Islander Land and Sea Ranger,,,0.1279508080958275,0.1248744993145597,0.003076308781267814,18,manual_review,manual_review
244334,Park Ranger,19-1031.03,Park Naturalists,0.412381382205543,0.140926418215225,0.271454963990318,18,accepted,score_and_gap_rule
244499,Environmental Consultants and Scientists nec,,,,,,10,manual_review,manual_review
244531,Geologist,,,0.1667428476069833,0.0679778546842532,0.0987649929227301,2,manual_review,manual_review
244532,Geophysicist,,,0.1635799270170439,0.1135406666333202,0.05003926038372371,2,manual_review,manual_review
244533,Hydrologist,,,0.2246253996153541,0.1069395453270038,0.11768585428835031,2,manual_review,manual_review
244699,Life Scientists nec,,,,,,14,manual_review,manual_review
244631,Biotechnologist,,,0.2134392401307865,0.1748370660532327,0.038602174077553786,14,manual_review,manual_review
244632,Botanist,,,0.1691887417472133,0.1643784415708268,0.004810300176386506,14,manual_review,manual_review
244634,Marine Biologist,,,0.1560820907348376,0.0897103293413672,0.06637176139347038,14,manual_review,manual_review
244635,Microbiologist,19-1022.00,Microbiologists,0.3218902674031996,0.1531337817467397,0.1687564856564599,14,accepted,score_and_gap_rule
244633,Entomologist,,,0.1608460958307737,0.096403513999205,0.06444258183156869,14,manual_review,manual_review
244636,Zoologist,,,0.3289242546662044,0.3066313380879423,0.0222929165782621,14,manual_review,manual_review
263934,Neurophysiology Scientist,,,0.130977552126569,0.1150749948257015,0.01590255730086751,13,manual_review,manual_review
244731,Medical Laboratory Scientist,29-2011.00,Medical and Clinical Laboratory Technologists,0.4063093274404343,0.2861681902970502,0.12014113714338409,20,accepted,score_and_gap_rule
269531,Veterinarian,29-1131.00,Veterinarians,0.5053395042666156,,,1,accepted,single_candidate
244931,Conservator,,,0.140156070133187,0.0899310755185234,0.05022499461466361,2,manual_review,manual_review
243132,Extractive Metallurgist,,,0.1707066699901353,0.1042108240125823,0.06649584597755301,4,manual_review,manual_review
244932,Meteorologist,19-2021.00,Atmospheric and Space Scientists,0.6136608310527286,,,1,accepted,single_candidate
244732,Medical Physicist,,,0.1443048577859209,0.0397875607219332,0.10451729706398769,2,manual_review,manual_review
244933,Physicist,,,0.2847402587618886,0.2555748402857487,0.029165418476139904,2,manual_review,manual_review
262231,Exercise Physiologist,,,0.1717172871238216,0.1694225769574826,0.0022947101663389757,13,manual_review,manual_review
262232,Exercise and Sports Scientist,,,0.1801077159217191,0.1515829810572234,0.028524734864495693,13,manual_review,manual_review
244999,Natural and Physical Science Professionals nec,,,,,,13,manual_review,manual_review
263936,Respiratory or Sleep Scientist,,,0.0731900751157152,0.059435187427152,0.013754887688563193,13,manual_review,manual_review
251131,Early Childhood (Pre-primary School) Teacher,,,0.254408193216197,0.2421906253733127,0.012217567842884303,2,manual_review,manual_review
